10000 10000
554 1506 7
555 760 8
555 795 6
556 918 10
556 1431 3
556 1805 7
556 5112 9
556 6686 4
557 3917 1
557 4718 7
557 9088 2
557 9777 5
558 848 2
558 1265 1
558 1606 10
558 6373 5
559 1045 4
559 1710 6
559 2297 6
559 4446 10
559 8167 4
560 1342 9
560 2490 2
560 4360 8
560 9565 3
561 600 9
561 2976 4
561 3220 1
562 1728 1
562 5913 5
562 6107 4
563 1914 6
564 639 8
564 1600 1
564 1699 9
564 3394 4
564 4477 4
564 8015 10
564 9656 2
565 620 3
565 986 9
565 7845 10
566 811 6
566 1029 1
566 1905 2
567 1071 6
567 3594 8
567 7621 1
567 9217 3
568 8369 1
569 1076 8
569 1498 9
569 1963 5
569 2354 8
569 4302 1
569 8414 1
570 635 1
570 5924 9
571 3125 9
571 7206 4
573 6223 6
573 7597 6
574 616 7
574 2139 3
574 2201 3
574 4287 10
574 6383 9
575 1009 1
575 1069 10
575 1557 6
575 5752 1
576 1486 4
576 5429 5
577 1361 5
578 1380 5
578 2140 5
578 6211 6
579 1368 9
579 1723 5
579 1951 10
579 2679 1
579 6219 8
581 1917 5
582 3294 10
582 5771 3
583 6103 10
584 931 2
585 924 7
585 3013 10
585 6977 8
585 7982 5
586 2837 2
586 6568 3
586 8956 5
587 1017 3
587 1025 6
587 1195 4
588 621 4
588 3297 3
588 6797 8
588 8715 5
589 7500 9
590 676 6
591 1892 9
591 2008 4
592 1645 10
593 3077 8
594 7631 10
595 1552 10
595 3774 10
595 7418 10
595 7989 9
596 619 5
596 1594 6
596 3798 1
596 4088 8
596 6481 1
597 1243 8
597 2458 3
598 1862 6
598 5046 6
599 630 6
599 2385 9
599 3034 9
599 8736 7
600 955 7
602 1704 3
602 2350 6
602 3018 10
603 653 9
603 1843 2
603 3216 1
603 4040 5
604 1116 6
604 3641 9
604 3892 4
604 4397 2
604 9312 6
605 854 5
605 991 8
605 1080 6
605 1456 3
605 5706 3
606 1411 3
606 1921 9
606 2017 8
607 786 5
607 814 4
607 869 3
607 1586 6
607 1669 6
607 3304 2
608 1085 7
608 1114 8
608 1388 4
608 1472 4
608 5647 6
609 858 5
609 1256 5
609 1408 3
609 1467 3
610 681 9
610 4044 10
610 4608 1
611 713 2
611 1814 10
612 853 3
612 4284 1
613 1127 1
613 3456 1
613 3614 8
613 4248 4
613 6438 3
614 2340 10
614 3910 10
614 4028 4
614 4035 4
615 720 9
615 1392 1
615 4801 1
615 6822 2
616 798 9
616 1156 7
616 2123 8
617 870 4
617 898 8
617 2903 5
617 4555 4
617 6973 10
618 1057 9
618 7371 2
619 2732 2
620 688 9
620 1161 4
620 2112 1
621 1551 9
621 1625 9
622 983 5
622 8213 2
623 785 8
623 1334 6
623 5148 2
623 6087 4
623 8782 1
624 4239 1
625 6991 1
626 2420 9
626 6749 5
626 8674 8
627 1049 6
627 1207 1
627 2521 7
627 4525 8
627 5914 1
628 839 6
628 921 4
628 2701 10
628 7407 8
629 976 8
629 1466 6
629 1816 3
629 1934 3
629 3051 5
629 3124 3
629 6104 6
630 1653 10
630 5928 8
630 8601 2
631 1460 5
631 3604 2
632 975 2
632 1141 10
632 1211 3
632 1828 3
632 4275 3
633 883 8
633 1122 10
633 3012 7
633 4340 2
634 737 6
634 946 7
634 959 5
634 3853 7
634 4189 5
635 671 1
635 1418 10
636 1175 7
636 1528 6
637 2681 3
637 7821 4
638 1266 3
638 8026 7
638 8617 7
639 1004 1
639 4805 2
639 6957 8
640 880 3
640 2644 3
640 8032 8
641 893 4
641 2094 6
641 3301 8
642 5671 6
643 2657 9
643 3352 4
644 3467 8
644 3630 7
644 4568 10
644 8037 10
645 1083 8
646 907 4
646 2485 3
646 2727 7
646 5237 6
647 1977 1
647 4548 10
648 1286 6
648 1548 3
648 2356 3
649 847 3
649 9659 5
651 1090 7
651 5114 5
652 654 10
652 5795 9
653 1295 3
653 2025 8
654 692 4
654 2402 6
655 685 6
655 1192 7
655 1487 6
656 1890 4
656 1979 2
657 3207 3
657 5816 9
658 4124 3
658 6456 6
659 1291 10
659 1396 7
659 4210 1
659 8537 9
660 710 2
660 774 6
660 856 1
660 1201 4
660 2170 10
661 1855 6
661 4362 1
661 4733 1
661 5595 8
662 999 8
662 1289 5
662 3292 8
662 3683 5
662 7763 6
663 3089 1
663 5064 3
663 7648 4
664 1203 4
664 1872 9
664 3730 9
664 4266 6
664 4873 6
665 1651 2
666 1121 10
668 1481 1
668 2810 7
668 8939 4
669 960 2
669 977 5
669 1901 5
669 2080 6
669 3575 1
669 5121 10
669 7028 3
670 2991 5
671 5719 2
672 980 10
672 4848 5
673 945 8
673 1062 6
673 5489 7
674 3351 7
674 4560 3
674 4641 4
674 7781 1
674 7839 4
676 3820 1
677 1096 7
677 1899 2
678 1435 8
678 1497 9
678 1572 10
678 4236 7
679 779 9
679 2306 10
679 7235 7
680 1209 8
681 2896 6
681 3765 10
681 7946 10
682 1381 2
682 2524 9
684 985 2
684 2425 9
684 7968 5
685 731 9
685 825 7
685 1098 2
685 1984 7
685 2048 10
685 2892 8
686 1619 9
686 5336 6
686 8071 2
687 855 6
687 864 7
687 992 2
687 1213 10
687 3578 7
688 997 8
688 3461 2
688 7727 5
689 920 8
689 1659 5
689 2229 10
689 3475 9
690 746 2
691 1018 5
691 9352 2
692 1903 9
692 2680 10
692 2762 9
692 4575 2
692 6344 4
693 708 5
693 1093 10
693 1245 4
694 709 8
694 1118 3
694 2343 7
694 3623 10
695 843 7
695 3093 1
695 4818 3
696 969 9
697 1774 6
698 1015 1
698 6053 10
698 9666 9
699 1306 7
699 1791 4
699 3497 2
700 822 9
700 4496 5
700 4782 6
700 5887 5
701 3539 9
702 1751 1
702 4347 10
702 5997 3
703 4045 8
704 1319 3
704 3756 5
705 3687 3
706 1517 4
707 4812 7
707 7043 8
708 721 4
708 930 5
708 3014 5
708 6679 4
709 1026 2
709 1518 5
709 3708 2
709 5713 10
709 6168 2
711 1386 10
711 3168 5
712 2161 2
712 3071 5
712 4172 8
712 4511 8
713 736 9
713 835 4
713 2739 9
713 5910 8
714 2033 7
714 2921 7
714 3245 7
714 4751 1
715 1058 9
715 1287 1
715 5983 2
715 8076 8
716 1244 10
716 2103 6
716 3875 7
716 5433 1
717 787 7
717 1636 1
717 2003 5
717 3506 4
717 3799 10
717 5387 3
718 1543 1
718 4546 7
719 916 5
719 1639 2
719 2065 9
720 1193 6
720 2178 2
721 998 1
721 2242 1
723 2690 8
723 3111 9
723 3277 2
723 6254 4
724 2137 5
724 5243 3
725 782 10
725 830 3
725 1722 5
725 2171 9
726 1051 5
726 1424 1
726 8921 9
727 838 6
728 806 2
728 1102 6
728 4875 7
729 1568 4
729 2533 7
730 923 3
730 1249 4
730 1254 10
730 1449 2
730 3213 5
730 3226 4
730 5445 9
730 8573 3
732 2975 7
732 7510 8
733 834 8
733 1886 6
734 1683 5
735 2206 9
735 2615 4
736 913 9
736 4341 6
737 881 3
737 5370 9
737 6584 5
737 7322 9
738 1050 4
738 4238 6
738 5722 10
739 745 1
740 4593 5
741 3527 9
741 5951 9
742 765 1
742 841 9
742 1257 6
743 1471 8
743 6428 1
744 888 3
744 1359 1
744 8510 5
745 1993 8
745 2618 7
745 2827 8
745 3408 6
745 3565 5
745 5305 2
746 1060 10
748 2424 1
748 7604 9
748 7794 4
749 2655 5
749 3074 6
749 3243 3
749 6803 7
750 1507 10
750 2198 7
750 2829 8
751 824 8
751 1740 7
751 2426 8
752 773 7
752 1006 2
752 8250 10
752 9752 4
753 1088 7
753 2872 7
753 7669 6
754 904 10
754 1136 7
754 1544 2
754 2403 9
754 2778 8
754 5383 5
755 2106 9
755 3721 1
755 3803 2
756 1204 7
756 2486 2
756 3194 2
758 1985 2
758 5566 10
759 1630 6
759 1638 5
759 1938 8
759 2563 9
759 5854 8
760 895 9
760 1008 4
761 1712 4
761 4935 3
763 3185 1
763 5264 3
764 7174 10
765 1549 10
765 1795 9
765 8121 7
766 3058 1
766 3389 9
766 3584 8
767 897 8
767 1760 5
767 2528 1
767 4196 3
768 804 8
768 862 1
768 3061 7
768 3322 10
768 4205 8
768 4512 3
768 5965 10
769 6302 1
770 943 9
770 1763 10
770 2428 9
771 5050 7
772 1194 3
772 6194 5
773 1696 7
773 2917 10
773 9287 8
774 4298 3
774 5246 5
775 3850 10
776 874 10
776 1056 8
776 4175 1
776 6561 4
777 1039 9
777 3154 2
778 1258 4
779 3238 6
780 1959 10
780 1981 7
780 2243 3
781 963 10
781 3346 3
782 1042 6
782 1693 4
782 3017 3
782 4038 2
782 5060 6
782 5790 9
782 9879 6
783 1444 6
783 2607 8
783 4874 5
784 1650 6
784 1935 6
784 4640 7
784 7701 7
784 8932 7
785 1391 4
785 2039 1
785 3499 9
785 3629 3
785 5496 8
786 1140 5
786 1250 3
786 1573 10
786 2761 8
786 2787 7
786 8623 2
787 6766 10
787 6876 5
788 922 10
788 1706 6
788 4620 1
788 5946 8
789 4164 3
789 6191 10
790 817 1
790 3440 8
790 4570 7
790 6321 5
790 9078 6
791 1103 4
791 2037 6
791 2443 4
791 7366 10
793 1420 8
793 1826 1
794 2271 7
794 2274 7
794 4771 1
794 6028 1
794 7062 3
795 863 9
795 5601 3
796 1019 2
796 1581 1
796 4274 7
797 2257 3
797 2900 10
798 3127 7
798 8876 8
799 2548 3
800 1300 5
800 3748 4
800 4112 5
801 2949 6
802 8023 1
803 4965 4
803 6897 6
804 1117 7
804 1155 2
804 3777 10
805 966 7
805 1144 8
805 1735 4
805 1788 9
805 7554 10
807 1455 4
807 1989 1
807 3562 4
807 4327 5
807 4376 10
808 2062 5
808 7700 2
809 3671 5
809 8824 7
810 1943 6
810 3507 1
811 1770 4
812 1453 2
812 6592 1
813 1048 5
813 2051 1
813 3448 7
814 2852 10
815 925 4
817 1307 6
817 2959 5
818 1034 5
818 1124 4
818 1434 5
818 1743 10
818 2000 1
818 3085 10
818 7677 6
819 1343 5
819 2091 1
820 2283 1
820 5779 1
820 5986 6
821 6062 10
822 2272 3
822 2811 7
822 4551 1
823 1158 5
823 2452 5
823 2738 10
825 8018 10
826 2005 1
826 3267 2
829 1827 4
829 2315 3
829 6093 6
830 990 4
830 1200 4
831 1535 1
831 3266 1
831 3436 7
831 8701 7
832 908 6
832 3070 3
833 1246 10
833 2531 10
833 7197 9
834 3116 8
834 7351 2
835 1782 7
836 1101 8
836 1736 2
837 1949 10
837 3033 10
837 3682 8
837 4543 8
839 4317 4
840 1847 5
840 8389 7
841 1627 4
841 1877 7
841 2477 5
841 2488 1
841 6466 2
841 7950 6
841 8761 7
842 1577 3
844 3447 9
844 4923 10
844 7346 8
845 1010 2
845 1441 6
846 8690 4
847 5551 3
847 5702 8
848 926 8
848 1075 7
848 2299 1
848 4774 10
850 1686 1
850 1841 5
850 1994 8
850 5159 5
850 9210 6
851 1046 4
851 1126 1
851 2244 9
851 2493 8
851 5499 8
851 7900 5
852 1910 8
852 2606 8
852 5414 2
852 7748 4
853 1044 9
853 3535 3
853 5614 6
854 3201 9
854 6586 5
854 9530 3
855 1346 10
855 2059 1
855 6402 10
857 2589 3
858 6987 9
858 8741 5
859 1618 5
859 1779 9
859 4962 8
859 9599 9
860 973 7
860 8334 9
861 9286 10
862 3702 9
862 4314 2
863 1003 10
863 7890 1
864 878 3
864 882 4
864 1615 7
864 1813 3
865 2510 6
865 2581 10
866 1860 5
866 3518 10
867 2923 10
867 5734 3
868 1320 9
869 1305 7
869 1505 6
869 2473 3
870 2230 1
870 3307 3
870 3320 5
870 4787 3
870 6273 2
870 8459 7
870 9861 10
871 5022 1
872 1550 4
872 1709 6
872 2502 7
872 3612 8
872 5356 7
873 9547 1
875 2004 10
876 1585 7
876 2349 3
876 5171 2
876 6661 6
877 7048 4
877 7589 3
878 2788 9
878 6490 1
879 1242 3
879 1398 3
879 4986 3
880 7365 8
881 5585 4
882 2408 8
882 8503 7
883 1237 9
883 3046 3
883 5494 10
884 4820 9
884 5849 6
884 7242 8
884 7641 3
885 3645 7
886 1500 3
886 3215 7
887 2755 3
887 3399 10
888 2345 7
889 944 10
889 948 2
889 1220 4
889 3832 3
890 1012 10
890 1222 9
890 3165 7
890 9098 8
891 1397 8
892 1299 2
892 6934 1
893 6582 10
894 1393 1
894 3341 5
895 932 4
895 1479 1
895 8472 7
896 952 2
896 1482 2
896 1514 2
896 1629 4
896 7704 1
897 1657 5
898 2107 9
898 2261 6
898 5518 10
899 1897 1
899 3095 9
899 4760 7
899 4944 4
899 6000 8
900 901 1
900 905 6
900 1654 9
901 927 8
901 1035 10
901 1068 9
902 1040 6
902 6969 3
902 7307 5
902 8940 4
902 8989 3
904 4353 3
905 1945 3
906 1014 6
906 2494 3
907 5590 6
907 6157 8
907 9095 7
908 1655 2
908 6806 5
909 1235 10
909 2082 9
909 4698 5
909 9165 3
911 1547 8
911 7369 1
912 2116 3
912 2262 4
912 3262 4
913 2409 7
913 4209 5
913 5908 7
913 6297 2
914 2249 9
914 7408 3
915 947 10
915 2296 5
915 4114 2
915 9860 6
916 1297 4
916 3977 6
917 1503 7
917 2364 5
917 4956 4
918 1596 8
919 1094 9
919 1180 7
920 1030 2
921 1259 9
921 7477 10
922 3768 8
922 4638 5
923 5881 7
923 7451 8
924 1272 2
924 6208 10
924 9046 2
925 1457 2
925 1527 7
925 1729 9
925 2497 9
926 2646 1
926 6330 5
927 1023 8
927 1628 10
927 2022 1
927 8368 3
928 1667 8
929 1537 9
929 3263 3
929 7123 7
930 5988 1
930 7877 6
931 3636 9
931 6723 1
932 1915 7
933 1169 1
933 2399 5
933 9941 6
934 3634 1
935 3193 8
935 8487 7
936 1871 8
936 2095 7
936 2862 2
937 1354 2
938 1183 1
938 3164 8
939 2833 6
939 8492 1
939 8505 6
940 3383 7
940 3423 5
940 3715 8
940 8591 9
941 1754 7
941 2392 2
941 9785 10
942 1811 8
942 2889 8
942 4589 3
944 1485 10
944 1534 9
944 1597 2
944 2475 1
944 2710 2
946 1241 8
946 2012 10
946 8366 10
947 1470 3
947 3274 9
947 4541 6
948 3431 10
948 3890 8
949 1450 10
949 4454 5
950 1458 7
950 2183 3
951 2753 3
951 3534 5
951 7837 8
953 9621 2
954 2491 2
954 4520 4
955 3827 1
955 5600 1
956 1947 7
957 1489 9
957 7828 2
957 9448 9
959 1261 9
959 7020 10
960 3726 7
960 8451 10
961 1091 7
961 1352 6
962 3073 3
962 6149 1
962 7463 8
963 3020 8
964 6263 8
965 2573 9
965 8033 3
966 3380 9
966 4277 7
966 8200 9
967 3706 8
968 1676 10
968 4461 6
969 1255 2
969 9051 4
970 4816 3
970 6294 2
971 2768 9
972 2673 6
973 1160 2
973 1399 6
973 2042 3
973 3647 1
974 1350 5
974 2985 4
975 1104 5
975 4532 8
975 9615 9
978 4037 7
978 4053 4
978 4531 9
979 1372 3
979 1928 5
979 5192 4
979 7229 4
980 1105 7
980 2338 3
980 4011 6
981 1002 1
982 3242 1
982 3258 10
982 5932 4
982 9946 6
983 1084 2
983 1532 7
983 2870 3
983 3863 7
983 4214 6
984 2114 2
984 3558 3
985 4310 8
986 2998 1
986 3814 8
988 1078 2
988 1672 7
988 3214 8
988 6318 4
989 3790 10
990 994 10
990 2568 1
990 4902 2
991 6601 8
991 7988 4
992 1999 2
993 1081 6
995 2785 2
995 2935 1
995 3956 4
996 1765 4
996 2133 7
996 2558 7
996 3608 3
996 4514 6
996 8304 7
997 1440 1
998 1747 8
998 2771 10
998 6102 3
999 1451 4
999 1896 6
999 1939 8
999 4794 1
1000 1037 2
1000 7017 4
1001 7044 8
1001 7108 2
1001 9157 7
1002 1690 7
1002 8185 1
1003 2602 7
1003 3491 2
1003 5822 4
1005 3333 3
1006 1726 9
1006 4580 8
1006 5475 7
1006 9555 5
1007 1866 7
1007 2026 10
1007 3560 4
1008 1540 3
1008 1786 1
1008 2529 9
1008 4095 4
1009 1410 6
1009 1661 6
1009 9889 4
1010 1796 9
1010 4188 4
1010 7724 8
1011 1151 2
1011 1825 1
1012 1191 8
1012 6941 1
1012 9303 1
1013 1331 6
1014 3209 10
1014 7258 6
1014 7668 3
1015 1582 9
1015 1804 2
1015 4199 7
1015 9235 6
1015 9606 2
1017 9121 6
1018 1082 6
1018 2321 2
1018 3571 3
1019 2097 3
1019 3639 1
1019 8646 6
1020 3550 6
1021 1329 8
1021 1621 4
1021 3016 6
1021 3751 9
1021 6697 1
1022 5534 8
1024 1744 8
1024 5447 1
1024 7740 9
1025 1252 8
1025 1705 3
1025 4757 8
1026 3909 2
1026 5041 9
1026 9383 8
1027 6348 2
1028 2404 8
1028 7944 10
1029 1298 9
1029 2120 10
1029 3126 10
1030 9648 8
1031 2973 6
1031 5950 3
1031 6919 10
1032 1374 6
1032 3621 2
1033 2167 3
1033 7843 10
1033 8445 9
1034 7337 5
1035 1113 8
1035 2154 3
1035 4279 3
1036 1072 3
1036 2559 9
1037 1314 7
1037 1530 1
1037 2866 2
1037 9592 8
1038 1447 7
1038 2932 10
1038 4627 7
1038 9037 2
1039 2129 3
1039 4207 2
1039 4740 2
1039 5436 7
1040 1493 10
1040 1835 2
1040 3919 3
1040 6027 4
1041 1717 1
1041 3022 1
1041 4657 9
1041 9570 7
1042 1172 7
1042 2014 2
1042 4824 8
1043 1321 6
1043 2916 5
1043 4553 7
1044 1988 2
1044 2310 10
1044 3066 10
1045 2174 6
1045 2465 7
1045 2967 4
1045 5092 7
1045 8096 4
1046 2066 5
1046 2239 2
1046 6593 7
1046 8257 8
1047 2001 1
1047 3098 7
1048 2238 6
1048 6630 10
1049 1526 1
1049 3036 4
1049 3060 9
1050 1574 8
1050 2882 7
1050 8818 7
1051 1778 6
1052 1874 3
1053 2557 5
1053 3035 7
1053 7983 9
1053 8831 1
1053 8861 9
1054 1328 6
1054 4078 4
1055 2416 3
1055 2754 10
1055 3084 2
1055 4768 1
1055 5491 10
1056 2347 3
1057 1707 7
1057 2383 7
1057 7689 9
1058 5877 3
1058 6875 4
1059 1147 9
1059 2153 7
1059 2560 6
1059 2726 7
1059 4308 9
1060 1365 10
1060 7488 8
1061 1404 5
1061 3254 4
1061 3802 10
1061 7977 3
1062 1501 7
1062 3356 2
1062 6841 10
1063 1556 10
1063 3552 4
1063 5909 10
1063 9156 5
1064 1614 9
1065 7780 8
1066 1567 6
1066 2223 1
1066 4441 2
1066 4849 6
1066 8192 7
1067 1173 4
1067 1520 7
1068 8401 7
1069 1426 10
1070 1523 9
1070 2868 10
1070 4735 5
1071 1283 5
1071 3183 9
1072 1162 6
1072 2293 5
1074 1641 6
1075 2075 7
1076 1412 4
1076 3638 5
1076 7386 9
1077 4954 6
1077 5102 5
1078 2816 10
1079 1303 1
1080 1390 1
1080 6447 7
1080 9680 3
1081 1685 8
1081 2021 2
1081 2381 8
1082 1477 2
1082 9681 3
1084 2766 7
1084 3709 9
1084 3981 1
1085 6305 10
1086 1542 5
1086 1624 3
1087 2442 4
1087 2773 10
1090 1353 9
1090 5567 9
1091 3517 9
1091 3622 9
1092 1766 8
1092 1868 4
1092 3883 4
1092 7815 3
1093 1790 1
1093 3300 8
1093 6203 1
1094 2088 6
1094 2200 8
1095 1108 8
1095 5262 2
1095 7301 3
1095 8473 7
1096 3271 3
1096 5245 4
1097 1251 5
1097 1701 8
1097 2694 3
1097 4421 5
1098 1170 3
1098 2942 6
1099 3182 6
1099 4357 6
1099 5529 3
1100 1253 5
1100 1610 7
1100 8816 9
1101 1313 1
1101 2413 4
1101 3462 9
1101 4180 4
1101 7623 6
1102 5832 8
1102 9734 1
1103 1351 1
1103 1972 8
1104 1524 9
1104 2543 6
1105 1850 5
1105 2069 3
1106 1324 10
1106 5575 2
1107 6162 2
1108 1273 6
1109 1309 1
1109 4401 5
1110 5514 1
1111 4547 9
1111 7435 10
1112 3705 5
1112 8361 9
1113 2593 1
1113 3703 4
1113 4458 4
1115 1720 7
1115 1992 7
1115 2552 6
1115 6173 8
1115 7423 1
1116 5684 7
1116 6484 1
1116 6894 10
1117 1425 10
1117 1541 10
1117 1840 2
1117 2295 6
1117 5368 4
1117 6041 1
1119 4299 10
1119 5377 9
1119 6491 9
1120 7058 9
1121 1555 5
1121 2193 4
1121 4102 2
1121 7191 3
1121 7486 6
1122 1142 5
1122 1323 9
1122 1852 3
1122 4270 9
1123 1134 5
1123 1212 6
1123 5655 4
1124 1442 7
1124 3934 10
1125 1239 8
1125 2569 5
1125 4753 2
1126 3999 1
1126 5108 10
1126 5523 4
1127 1513 9
1127 2105 9
1127 5774 1
1128 1146 7
1128 1384 9
1128 3468 6
1128 9202 5
1129 1389 5
1129 1545 10
1129 3598 2
1129 3939 2
1130 5421 5
1131 6253 4
1131 7184 8
1132 2857 2
1133 1448 6
1133 1931 3
1133 5242 3
1133 7461 5
1133 8207 2
1134 2433 5
1134 9612 2
1135 1234 3
1135 7972 5
1137 1347 6
1137 2049 7
1138 2821 1
1139 4197 4
1141 2419 3
1141 4440 10
1142 3206 1
1142 3318 8
1142 4877 10
1142 5333 1
1142 7194 3
1143 1310 7
1143 2895 1
1144 1163 2
1144 1446 3
1144 7824 6
1147 1219 1
1147 7487 10
1149 2366 10
1150 2743 2
1150 4478 8
1150 4622 1
1151 1996 3
1151 5125 7
1151 5486 5
1151 9597 6
1152 1171 3
1152 2826 5
1152 8186 10
1153 3123 7
1153 4908 4
1153 5145 6
1153 5539 2
1154 1164 4
1154 9685 2
1156 1214 4
1157 6550 9
1158 3295 4
1159 1742 5
1159 8333 9
1159 9750 7
1161 4755 9
1161 6784 7
1162 6730 3
1163 3852 7
1164 3068 9
1164 3808 5
1165 3899 6
1166 6718 1
1167 1780 1
1167 5221 2
1167 9822 7
1168 4151 2
1168 7905 1
1169 1546 1
1169 1565 6
1169 2995 2
1171 2481 3
1171 6558 10
1171 8199 8
1172 7586 2
1173 1764 1
1173 5089 2
1173 6635 2
1173 9281 5
1175 3487 3
1176 1891 3
1177 2147 10
1178 6155 5
1178 7735 1
1179 1264 2
1179 3739 9
1180 1182 4
1180 2152 8
1181 1231 2
1181 1695 10
1181 2760 1
1181 4579 10
1181 8367 4
1182 2897 4
1182 3365 5
1182 3960 6
1183 1936 9
1183 1964 10
1186 1366 9
1186 2720 1
1186 7243 3
1187 1831 6
1188 4712 1
1189 1221 5
1189 1983 8
1189 7533 8
1190 8673 1
1191 2308 1
1191 3737 8
1192 1270 1
1192 1942 10
1192 8100 5
1193 1666 4
1193 1894 7
1193 2336 6
1194 3336 5
1194 4081 2
1194 4506 1
1196 4592 5
1196 6013 1
1196 8315 10
1197 3289 6
1197 4089 5
1198 3845 9
1199 2275 5
1200 2522 3
1200 3893 3
1201 2063 4
1201 4051 10
1201 4257 8
1202 2218 2
1202 9026 8
1203 1240 9
1203 1499 8
1203 2946 4
1203 3379 3
1204 4326 1
1205 6631 1
1207 1929 5
1207 2637 5
1207 7154 7
1208 3779 3
1208 4822 3
1208 4919 7
1208 8700 4
1209 2920 8
1209 4618 10
1210 1865 10
1210 2445 6
1210 4904 1
1210 9453 1
1211 1349 5
1211 2346 5
1211 3348 7
1211 7200 10
1212 3002 6
1212 3403 6
1212 4804 1
1214 1908 7
1214 3167 2
1214 6413 8
1214 6506 9
1214 8074 6
1215 9581 2
1216 2750 3
1216 3489 4
1218 2020 1
1219 1823 3
1219 2664 8
1219 8730 8
1220 1280 9
1220 1369 1
1221 1612 9
1221 2192 9
1221 4723 1
1221 6262 5
1221 6603 6
1222 1664 7
1223 1509 4
1223 2702 3
1224 2136 6
1224 6204 5
1224 8841 1
1225 2294 2
1225 3024 9
1226 3983 5
1226 5203 5
1226 6320 5
1227 3928 5
1228 1922 5
1228 3179 1
1229 2784 7
1229 3932 5
1230 7682 4
1231 2675 8
1232 2289 8
1232 3169 4
1233 1846 5
1233 2966 9
1234 1316 3
1234 1714 8
1234 2149 5
1235 4595 1
1236 1376 10
1236 3419 6
1236 3627 2
1237 2135 7
1238 1383 10
1239 1370 8
1239 2448 9
1240 2237 10
1240 7738 6
1241 2378 8
1241 2645 8
1241 8784 8
1242 1569 8
1242 1570 6
1242 7532 7
1242 9305 3
1244 5611 3
1245 1326 6
1245 1974 10
1246 1836 7
1247 2798 5
1247 3784 7
1247 4683 7
1248 1268 2
1248 5209 6
1249 6154 10
1250 5825 2
1250 9556 2
1251 1312 6
1252 1932 6
1252 2516 10
1252 3091 6
1253 1355 7
1253 2748 3
1253 4323 3
1254 5480 3
1256 2653 6
1256 3741 3
1256 8156 9
1257 1563 1
1257 3132 2
1257 3847 5
1258 3508 4
1258 4057 10
1259 1454 8
1259 1673 5
1259 5071 10
1260 1990 3
1260 4938 1
1260 8721 9
1261 1483 2
1261 3330 8
1262 2864 1
1262 6083 8
1262 6230 7
1264 1674 3
1264 1745 6
1264 2086 2
1264 5478 8
1265 1308 1
1265 2634 5
1266 3290 3
1266 3973 7
1267 2928 9
1267 8790 1
1268 2865 7
1268 6835 5
1270 1604 9
1270 1821 6
1270 2487 10
1271 1416 6
1271 2155 1
1272 1620 2
1272 1734 9
1272 1797 8
1273 1294 1
1273 2614 1
1273 6956 7
1274 1689 5
1274 1830 1
1274 2285 3
1274 2717 8
1274 4674 6
1275 1553 9
1275 5338 8
1275 6565 7
1276 1632 1
1276 2907 9
1277 1360 6
1277 3937 6
1277 9274 10
1278 1622 4
1278 1749 1
1278 3479 7
1278 6891 10
1279 2437 6
1279 6737 5
1280 1838 5
1280 2188 4
1280 8280 1
1281 1731 8
1281 5008 10
1282 5929 8
1282 6829 2
1282 7216 1
1283 1373 9
1283 1681 7
1283 2511 2
1283 3086 5
1284 8804 7
1286 1971 9
1287 1579 6
1287 6788 3
1289 3734 3
1289 4603 6
1289 4888 1
1289 9619 9
1290 3162 7
1290 7917 2
1291 7159 9
1292 1725 3
1292 3283 10
1293 1833 3
1293 2330 7
1293 3982 5
1293 5692 8
1293 5937 8
1294 1680 9
1294 3325 7
1294 3566 4
1294 9289 2
1295 1956 6
1297 1468 9
1298 1590 1
1298 3429 4
1298 7040 2
1298 9110 9
1299 1336 8
1299 1583 5
1299 2205 8
1299 6096 2
1300 1510 3
1300 2594 10
1300 9309 10
1301 5099 3
1301 6508 3
1301 6716 7
1301 8052 9
1302 2752 1
1302 3460 2
1302 3840 6
1302 5208 4
1302 8670 2
1304 1925 6
1305 3195 1
1306 1402 2
1306 1817 5
1307 5393 6
1307 6417 2
1308 4518 8
1309 2246 8
1309 3459 3
1310 1613 1
1310 3316 6
1310 7876 10
1311 1608 6
1311 2847 8
1311 3633 5
1311 4668 8
1311 6054 3
1312 1912 5
1312 2268 1
1312 2999 5
1312 3872 1
1312 7088 10
1313 2078 8
1313 2227 4
1313 3944 9
1313 4155 4
1313 5244 1
1313 7515 10
1314 1516 2
1314 1856 5
1314 4796 4
1315 2693 10
1315 4934 9
1315 7042 10
1316 2835 2
1316 5166 5
1317 8370 3
1318 4562 9
1318 8830 9
1319 1783 8
1319 2898 1
1319 2948 2
1319 3925 1
1319 6834 2
1320 2280 4
1320 9956 10
1321 2691 8
1321 5892 7
1323 4717 2
1323 6258 3
1324 3719 6
1324 6367 10
1326 3548 7
1326 5679 9
1328 4889 5
1328 9424 4
1329 4666 4
1331 5161 6
1331 9532 6
1332 3697 9
1332 9450 6
1334 3353 6
1335 1375 6
1336 2859 10
1336 5793 3
1338 9614 7
1339 2456 9
1339 5014 3
1339 6717 5
1342 5224 1
1342 6409 9
1343 1345 10
1343 1436 8
1344 1363 6
1344 1462 3
1345 5260 3
1345 7561 4
1346 2945 3
1347 1407 9
1347 2831 9
1347 6564 2
1349 4304 4
1349 8792 9
1350 3009 1
1352 2874 10
1353 1881 1
1353 6393 2
1353 9214 10
1355 5138 2
1355 9993 7
1356 1478 2
1356 1950 8
1356 2144 8
1356 4118 8
1356 6425 4
