10000 100000
665 938 4
665 993 1
665 1032 607
665 1185 355
665 1401 6
665 1793 130
665 2053 69
665 2974 430
665 3261 72
665 3454 933
665 3581 92
665 5341 179
665 5364 579
665 5970 6
665 6251 120
665 7250 572
665 7308 849
665 8594 452
665 8802 940
665 9176 997
665 9188 38
665 9742 937
666 849 476
666 989 279
666 1216 3
666 1296 1
666 1305 539
666 2420 783
666 2651 533
666 2848 620
666 3926 260
666 4087 111
666 4163 191
666 4539 938
666 4866 467
666 5727 9
666 5756 681
666 6672 84
666 8358 383
666 8818 851
666 9135 110
666 9212 892
666 9342 29
667 893 880
667 1058 767
667 1854 581
667 1944 870
667 2489 594
667 2737 620
667 2981 236
667 3445 69
667 3446 470
667 3510 959
667 4085 782
667 4863 1
667 4942 281
667 4953 1
667 5905 526
667 6255 654
667 7041 10
667 7069 557
667 8651 129
667 8973 99
667 9004 792
667 9033 760
668 1633 161
668 1738 836
668 1842 982
668 2640 670
668 2671 537
668 2995 4
668 3042 88
668 3152 1000
668 3358 889
668 3896 994
668 4030 533
668 4100 794
668 4196 531
668 4489 182
668 5023 791
668 5340 220
668 6014 934
668 6966 924
668 7230 340
668 7485 350
668 7997 746
668 9044 864
668 9167 757
668 9220 380
668 9282 529
668 9900 210
669 795 272
669 1034 128
669 1152 330
669 2409 279
669 2974 184
669 3686 385
669 3844 206
669 4150 289
669 6420 515
669 6438 94
669 7320 134
669 8187 57
669 8356 745
669 9202 981
670 689 4
670 781 962
670 856 538
670 860 431
670 1745 137
670 2384 461
670 2422 741
670 2578 881
670 2658 521
670 2729 4
670 3368 9
670 3781 726
670 3865 325
670 3987 207
670 4075 10
670 4255 865
670 4744 735
670 4864 507
670 5796 214
670 5947 770
670 6203 724
670 6605 975
670 6900 492
670 7764 509
670 9672 393
670 9932 47
671 787 8
671 1385 489
671 1627 1
671 2492 28
671 2616 440
671 2746 1
671 3192 410
671 3244 170
671 3494 910
671 4243 363
671 4656 899
671 4975 731
671 5424 884
671 5742 634
671 6110 928
671 7524 857
671 7682 697
671 8267 278
671 8924 474
671 8946 849
671 9039 464
671 9311 456
671 9355 561
671 9977 756
672 714 184
672 918 7
672 1002 9
672 1119 856
672 1370 793
672 1806 34
672 2045 982
672 2112 471
672 2407 134
672 2478 143
672 2585 9
672 3388 181
672 3499 3
672 3524 363
672 3628 41
672 3944 953
672 4379 680
672 5135 773
672 5145 656
672 5627 302
672 6046 73
672 6127 132
672 6659 576
672 7887 4
672 8222 464
672 9520 516
672 9605 819
673 1186 405
673 3689 193
673 3976 814
673 4264 298
673 4836 714
673 5012 998
673 5014 19
673 5318 374
673 5756 847
673 6178 1
673 7359 934
673 7384 164
673 7573 147
674 1648 111
674 2254 3
674 3336 77
674 4376 756
674 4610 442
674 4833 990
674 6659 872
674 7186 702
674 7339 659
674 8624 261
674 8625 8
674 8746 105
674 9970 443
675 914 192
675 932 2
675 1189 445
675 1331 7
675 1565 529
675 1804 9
675 2701 213
675 2964 734
675 3242 139
675 3683 871
675 3828 656
675 4298 443
675 4740 406
675 6128 879
675 6246 925
675 7978 309
675 7979 476
675 8473 27
675 9869 329
675 9880 827
675 9981 26
676 1269 2
676 1273 215
676 1320 686
676 1411 465
676 1533 726
676 1744 713
676 1774 753
676 2115 51
676 2171 10
676 2488 6
676 3243 2
676 4530 889
676 4575 764
676 7759 983
676 7847 836
676 8103 164
676 8310 843
676 8864 117
676 9249 196
676 9541 319
677 961 6
677 1265 2
677 1628 434
677 2289 240
677 2586 841
677 3262 43
677 3306 913
677 3563 674
677 4124 8
677 4247 765
677 4928 233
677 5371 7
677 5853 930
677 6616 277
677 7221 9
677 7392 978
677 8167 641
677 8742 162
678 1094 709
678 1279 423
678 1566 567
678 2222 750
678 3483 958
678 3526 230
678 3662 833
678 5090 895
678 5301 744
678 5320 48
678 5342 3
678 5532 614
678 5758 602
678 6708 754
678 7053 100
678 7249 467
678 9009 151
678 9221 25
678 9517 95
678 9632 7
678 9851 920
679 800 9
679 823 3
679 831 439
679 832 608
679 2381 807
679 3105 3
679 4517 797
679 5585 330
679 5857 2
679 6067 169
679 6584 206
679 7298 356
679 9334 16
680 747 2
680 1147 4
680 1979 981
680 2054 154
680 3187 3
680 3328 699
680 3373 768
680 3580 525
680 4082 612
680 4195 211
680 5796 572
680 6750 153
680 6967 134
680 7362 39
680 7797 957
680 8085 736
680 8539 807
680 8812 6
680 9201 151
680 9327 682
680 9337 963
680 9862 247
681 797 533
681 873 8
681 1059 3
681 1117 681
681 1748 10
681 2000 172
681 2095 808
681 2105 88
681 2232 880
681 3044 9
681 3536 473
681 3538 282
681 3757 556
681 3844 849
681 4268 3
681 4294 911
681 4593 299
681 4627 10
681 5625 671
681 5637 10
681 7861 93
681 9126 579
681 9996 947
682 1175 362
682 1238 1
682 1766 183
682 1915 204
682 1919 951
682 2156 462
682 2505 38
682 2561 151
682 2804 122
682 4553 229
682 5951 715
682 7289 896
682 8544 741
682 8901 342
682 9099 41
682 9832 162
683 804 7
683 919 693
683 1166 4
683 1295 929
683 1610 145
683 2096 314
683 3334 224
683 3460 772
683 4329 334
683 4412 702
683 4720 370
683 5721 963
683 6597 97
683 6831 84
683 8186 10
683 8463 14
683 8479 8
683 8586 143
683 9670 935
684 1009 880
684 1466 713
684 2060 597
684 3740 6
684 4867 239
684 5067 463
684 5292 248
684 5495 97
684 5770 288
684 5948 622
684 6179 682
684 6284 995
684 6343 177
684 6657 351
684 8490 357
684 8721 332
684 8757 16
684 8850 323
685 1439 772
685 2649 437
685 2820 617
685 3691 3
685 5041 2
685 6587 42
685 6833 613
685 7966 879
685 8388 394
685 8978 985
685 9041 819
685 9795 9
686 711 7
686 1009 635
686 1267 302
686 1690 8
686 2241 9
686 2427 9
686 2779 94
686 2929 799
686 3081 630
686 5635 715
686 6488 442
686 6797 491
686 7591 387
686 7606 694
686 7633 732
686 8130 215
686 8517 806
686 8933 631
686 9374 729
686 9577 975
686 9774 966
687 856 931
687 879 8
687 1070 628
687 2035 56
687 2206 292
687 2692 958
687 3391 751
687 3645 864
687 4524 813
687 4530 790
687 5002 798
687 5653 562
687 6104 65
687 6291 915
687 6692 448
687 6997 18
687 7013 337
687 7250 335
687 7352 968
687 8391 773
687 8764 942
687 9433 500
687 9613 177
687 9690 528
687 9892 126
688 774 824
688 803 172
688 1795 762
688 2143 900
688 2520 897
688 2863 516
688 3109 86
688 3240 5
688 3856 410
688 4015 170
688 4253 375
688 4343 121
688 5230 140
688 5752 79
688 5862 888
688 6159 109
688 6843 413
688 7020 597
688 7360 399
688 7744 739
688 7869 394
688 8205 420
688 8433 770
688 9367 576
688 9508 538
689 2132 852
689 2434 578
689 3683 474
689 4365 338
689 4397 2
689 4989 39
689 5032 559
689 5301 412
689 5408 699
689 5588 5
689 5615 13
689 5911 899
689 6047 464
689 6392 667
689 6419 827
689 7880 368
689 8845 142
689 9056 210
689 9542 551
689 9941 913
690 2381 8
690 2655 517
690 2783 4
690 3257 192
690 3267 583
690 3576 818
690 4034 467
690 6694 520
690 6695 5
690 6746 475
690 6796 372
690 6928 756
690 7089 853
690 8385 573
690 9649 877
690 9914 111
690 9916 391
690 9970 875
691 1302 8
691 1654 903
691 2068 509
691 4310 627
691 4533 1
691 5744 809
691 7118 261
691 9217 996
691 9994 847
692 700 754
692 1308 1
692 1575 5
692 3544 626
692 5853 266
692 5864 391
692 5926 208
692 6395 884
692 6593 133
692 6666 158
692 7653 791
692 7718 801
692 7734 42
692 7809 191
692 8128 665
692 8272 949
692 9095 900
692 9666 647
692 9925 150
693 1076 7
693 1437 9
693 1965 427
693 2756 8
693 2930 823
693 3620 435
693 4390 260
693 4779 510
693 4865 593
693 4905 729
693 5270 514
693 5322 342
693 5618 706
693 5840 850
693 6159 702
693 6450 4
693 6923 373
693 7144 944
693 7228 870
693 7585 408
693 8357 132
693 8361 588
693 9255 3
693 9528 802
693 9683 408
693 9733 969
694 765 2
694 1239 10
694 1966 52
694 2362 200
694 2407 374
694 5480 529
694 6089 10
694 6988 257
694 8069 783
694 8770 671
694 8819 837
694 9252 53
694 9587 994
695 1470 871
695 1781 51
695 2039 309
695 2216 222
695 3425 402
695 3573 291
695 4975 77
695 5717 4
695 6151 363
695 6311 273
695 7404 171
695 7556 673
695 8017 439
695 8424 1
695 8993 7
695 9191 229
695 9708 580
696 1070 5
696 1453 400
696 1962 322
696 4354 527
696 4385 470
696 4513 846
696 6533 693
696 8430 876
696 8821 113
696 9160 451
696 9411 373
697 815 492
697 1143 92
697 1531 631
697 1589 629
697 1595 931
697 1863 896
697 2706 458
697 4512 496
697 5113 965
697 5129 402
697 5797 24
697 5908 682
697 7198 238
697 7536 927
697 8027 622
697 8031 636
697 8127 726
697 8271 53
697 8789 820
698 3706 300
698 4502 907
698 6476 379
698 7089 823
698 7189 582
698 7446 145
698 8920 293
698 9024 664
698 9161 844
698 9531 954
698 9983 28
699 1047 221
699 1061 902
699 1094 861
699 1304 5
699 1707 590
699 1890 762
699 2481 783
699 2485 81
699 2769 473
699 2990 842
699 4215 879
699 5590 543
699 6263 5
699 6874 547
699 7697 52
699 7970 97
699 8478 26
699 9118 131
699 9345 781
700 1057 418
700 1063 2
700 1229 18
700 1242 699
700 1626 378
700 1785 678
700 1874 94
700 2797 8
700 3088 408
700 4171 967
700 4980 482
700 5786 606
700 6323 561
700 6389 287
700 8263 85
700 9460 590
700 9846 946
700 9897 950
701 712 7
701 920 121
701 1120 775
701 1843 148
701 2695 345
701 3119 381
701 3131 951
701 3626 695
701 3909 465
701 4778 101
701 4977 330
701 5312 875
701 6842 353
701 7006 61
701 7650 709
701 9151 35
702 967 7
702 1345 415
702 1983 3
702 3445 75
702 3574 418
702 3770 923
702 4195 222
702 4388 960
702 5665 761
702 5684 44
702 6468 369
702 8018 758
702 8216 979
702 8283 309
702 8537 5
702 8794 885
703 2005 929
703 2082 4
703 2218 231
703 2389 787
703 2867 948
703 4449 527
703 4505 379
703 4528 841
703 6056 513
703 6093 625
703 6563 432
703 6686 10
703 7050 596
703 7644 315
703 7964 610
703 8348 784
704 1025 998
704 1190 6
704 1336 871
704 2200 12
704 2455 437
704 2656 10
704 2961 44
704 3137 5
704 4376 462
704 4918 963
704 5694 869
704 6057 537
704 6105 570
704 7045 378
704 7696 538
704 8467 12
704 8578 890
704 8771 936
704 9481 542
704 9493 948
704 9672 309
705 774 5
705 2415 746
705 3637 885
705 4109 259
705 4212 125
705 6489 293
705 6549 849
705 6558 677
705 6982 240
705 7098 432
705 7141 489
705 8495 419
705 8558 737
705 8682 175
705 9771 629
705 9993 1
706 719 379
706 892 752
706 1067 429
706 1093 138
706 1675 889
706 2142 193
706 2653 4
706 3303 151
706 3780 407
706 3869 8
706 5068 292
706 6255 275
706 8127 813
706 8319 629
706 8668 518
706 9188 59
706 9632 701
707 889 5
707 1488 7
707 3207 898
707 3474 684
707 3543 9
707 3696 493
707 3953 6
707 4484 356
707 4940 471
707 4963 47
707 5327 522
707 6102 605
707 7075 744
707 7112 673
707 7558 148
707 8737 404
707 8896 692
708 3215 170
708 3554 158
708 3983 1000
708 4267 418
708 4441 812
708 5809 139
708 7003 711
708 7169 712
708 7976 875
708 8614 81
708 8995 110
708 9402 947
709 805 882
709 964 5
709 1907 4
709 2413 999
709 2747 550
709 3079 771
709 3470 4
709 3597 172
709 4284 142
709 5067 3
709 5150 629
709 5547 301
709 5699 434
709 5891 929
709 5927 340
709 6862 571
709 7211 6
709 7404 188
709 7839 897
709 8170 855
709 8241 377
709 8510 514
709 8516 902
709 9119 286
709 9916 357
710 919 5
710 1337 868
710 1689 427
710 2144 5
710 2746 40
710 2965 798
710 3435 663
710 3561 352
710 4354 866
710 4399 68
710 4594 787
710 4679 7
710 5214 425
710 5850 450
710 6814 509
710 7098 170
710 7271 114
710 7864 515
710 8505 647
710 9675 810
711 937 1
711 1139 564
711 1195 2
711 1271 557
711 1393 860
711 2790 909
711 3028 717
711 3168 9
711 4699 712
711 4800 795
711 5302 457
711 6542 810
711 7208 530
711 7521 899
711 7733 618
711 9656 697
712 750 98
712 1550 4
712 2098 156
712 2110 658
712 2274 3
712 2338 263
712 3731 709
712 3948 967
712 5653 479
712 5674 10
712 5835 874
712 6143 759
712 6547 934
712 7155 120
712 7228 674
712 7269 538
712 7878 98
712 8579 807
712 8796 317
713 1381 3
713 1450 1
713 1482 6
713 1739 285
713 2149 8
713 2695 190
713 2738 449
713 2835 499
713 3390 727
713 3727 599
713 4453 455
713 5388 405
713 5883 468
713 5948 705
713 6007 496
713 6600 535
713 7328 552
713 7532 288
713 7728 306
713 7793 260
713 9099 799
713 9168 465
713 9413 168
713 9701 6
714 1240 852
714 1248 315
714 1407 919
714 1858 950
714 2704 2
714 3482 951
714 3521 62
714 3581 224
714 3695 732
714 4776 637
714 4843 344
714 5067 98
714 5223 626
714 5305 233
714 5322 352
714 6541 260
714 7187 305
714 8193 785
714 8251 652
714 8784 847
715 1738 2
715 2490 576
715 2593 234
715 3521 166
715 5629 379
715 6022 8
715 6113 260
715 6255 634
715 6992 999
715 8687 340
715 9527 409
715 9545 529
715 9833 957
716 1182 551
716 1437 864
716 2038 948
716 2305 7
716 2395 948
716 2578 12
716 4210 707
716 4403 7
716 5857 324
716 6234 755
716 6815 890
716 6993 398
716 8062 6
716 8758 145
716 8903 710
717 1002 96
717 1249 793
717 1990 695
717 2269 281
717 2535 811
717 3038 5
717 3421 519
717 3459 158
717 4447 566
717 4661 338
717 6849 130
717 7824 33
717 7837 378
717 9023 750
717 9032 721
717 9142 933
718 1051 770
718 1579 431
718 2123 89
718 2386 474
718 2394 178
718 2562 977
718 2723 717
718 2808 2
718 2861 673
718 2907 6
718 2984 170
718 3983 6
718 4278 85
718 4342 167
718 5355 224
718 5554 777
718 7338 408
718 7440 871
718 7568 878
718 8333 234
718 8546 687
718 9050 916
719 1618 733
719 1917 151
719 2219 473
719 2645 693
719 3744 664
719 4053 313
719 4372 899
719 5191 507
719 6195 388
719 6262 823
719 6658 56
719 6715 722
719 7719 606
719 8169 205
719 9319 526
719 9674 735
720 2273 93
720 3434 5
720 3731 5
720 5458 396
720 5858 120
720 6288 290
720 6658 537
720 7356 396
720 8146 9
721 766 763
721 785 155
721 883 7
721 1057 770
721 1567 6
721 1955 780
721 3001 995
721 4033 246
721 4772 353
721 5149 794
721 5170 126
721 5360 604
721 5988 42
721 5995 565
721 6251 699
721 6356 764
721 6589 344
721 7068 74
721 7323 523
721 7477 967
721 7766 760
721 9634 873
722 839 804
722 862 573
722 1052 558
722 1154 114
722 1458 437
722 1481 863
722 1525 114
722 2130 339
722 2923 913
722 3009 1
722 5039 99
722 5611 10
722 5650 664
722 6271 780
722 6551 242
722 6739 598
722 6749 703
722 6891 445
722 7122 473
722 7222 596
722 7351 899
722 7377 756
722 8028 793
722 8811 276
722 9230 220
722 9363 689
722 9761 399
723 951 550
723 2838 66
723 3687 351
723 3704 639
723 4008 799
723 4031 134
723 4097 545
723 4744 494
723 4770 115
723 5249 5
723 5303 770
723 5409 622
723 6176 459
723 6691 989
723 7325 600
723 7654 504
723 8106 100
723 8586 260
724 760 10
724 819 4
724 1338 748
724 2173 943
724 2556 701
724 2583 810
724 3598 750
724 3881 89
724 4146 751
724 4158 543
724 4484 318
724 4832 9
724 5002 887
724 5221 476
724 5284 289
724 5436 5
724 5500 420
724 6762 620
724 6799 707
724 6870 10
724 7176 120
724 7471 330
724 7676 798
724 8691 218
724 8797 634
724 8836 222
725 1054 465
725 1530 442
725 1843 8
725 1964 418
725 3044 221
725 3817 780
725 4004 295
725 4413 578
725 4445 368
725 5162 973
725 5217 802
725 5348 3
725 6274 333
725 6783 1
725 6804 680
725 6867 247
725 8560 892
725 8583 343
725 9326 993
725 9886 341
726 798 535
726 818 325
726 1294 10
726 1677 2
726 1955 7
726 2042 3
726 2569 302
726 2698 8
726 2827 208
726 3489 4
726 3963 30
726 5180 837
726 5720 981
726 6240 163
726 6501 183
726 6509 6
726 7140 164
726 8635 99
726 9427 426
726 9537 191
727 802 6
727 984 650
727 1284 591
727 1416 44
727 1832 4
727 1875 250
727 1896 973
727 2125 2
727 2164 3
727 2636 3
727 2937 760
727 3056 297
727 3199 693
727 3231 912
727 3622 830
727 4451 600
727 4530 560
727 4786 613
727 5061 980
727 5485 833
727 5762 813
727 5860 548
727 8148 329
727 8582 51
727 8679 997
727 9084 501
727 9878 1
728 809 5
728 1130 318
728 1445 957
728 2027 7
728 2213 806
728 3596 155
728 4900 705
728 5415 110
728 5605 605
728 5930 31
728 5976 344
728 6296 912
728 6435 330
728 6650 903
728 7812 896
728 7939 3
728 7972 775
728 8019 322
728 8169 373
728 8351 860
728 9861 314
729 922 579
729 1105 715
729 1333 330
729 1808 291
729 2790 769
729 3565 753
729 4486 326
729 4991 969
729 5240 975
729 5662 792
729 5938 922
729 5975 414
729 7992 501
729 8064 8
729 8232 645
729 8566 987
729 9104 13
729 9794 96
730 1114 275
730 2250 635
730 2540 4
730 2601 162
730 2952 734
730 3899 749
730 4438 519
730 5708 817
730 5857 473
730 6859 330
730 7579 66
730 7649 346
730 7700 850
730 7978 413
730 8363 378
730 8420 440
730 8693 6
730 9521 964
730 9574 635
730 9632 167
731 960 685
731 1015 785
731 1027 1
731 1490 767
731 1989 822
731 3374 63
731 3515 8
731 3936 251
731 3938 880
731 4352 9
731 4679 527
731 5264 7
731 5558 699
731 5959 631
731 6262 370
731 7187 892
731 8740 531
731 9131 674
731 9888 344
732 773 10
732 2025 17
732 4154 209
732 4289 951
732 4331 520
732 4676 849
732 4698 326
732 4962 456
732 4995 174
732 5422 688
732 5671 313
732 7650 500
732 7987 3
732 8852 2
732 9322 929
732 9447 527
732 9794 57
733 933 865
733 981 298
733 1023 32
733 1250 30
733 1507 6
733 1768 431
733 2039 492
733 2380 92
733 2925 760
733 3808 792
733 4595 658
733 4712 238
733 5178 781
733 5195 165
733 5238 88
733 5339 672
733 5666 60
733 5716 550
733 5731 275
733 6820 397
733 6935 947
733 7164 682
733 7187 173
733 7838 705
734 1247 303
734 1258 6
734 2571 958
734 2808 347
734 2967 581
734 3635 492
734 3738 424
734 4323 820
734 4920 4
734 5263 434
734 6556 735
734 7116 379
734 7352 380
734 7941 914
734 9101 874
734 9762 8
734 9787 5
734 9811 110
735 938 849
735 1946 821
735 2096 862
735 2175 543
735 2455 4
735 3586 133
735 3612 426
735 3961 299
735 4387 71
735 4801 364
735 5471 677
735 5654 10
735 6340 112
735 7135 830
735 7611 4
735 8344 649
735 8583 929
735 9266 524
735 9314 599
735 9501 61
735 9781 105
736 884 7
736 915 7
736 1237 4
736 1243 545
736 2214 911
736 2725 539
736 2883 9
736 2890 109
736 5509 844
736 6192 654
736 6852 706
736 7008 3
736 7494 452
737 844 711
737 1439 9
737 2799 672
737 3669 460
737 4024 349
737 4199 322
737 4646 489
737 4654 984
737 5215 981
737 5279 8
737 6462 684
737 6711 283
737 6757 170
737 7416 476
737 8279 562
737 8656 12
737 9468 372
738 1025 854
738 1217 849
738 1221 234
738 1235 10
738 2204 357
738 3109 847
738 4310 762
738 4583 286
738 5471 354
738 5681 894
738 5869 454
738 6440 771
738 8209 652
738 9462 595
738 9572 767
739 980 3
739 1139 184
739 1747 5
739 1990 246
739 2281 8
739 2304 781
739 2497 624
739 2673 114
739 3043 610
739 4269 782
739 4293 8
739 4617 611
739 4782 887
739 5294 173
739 5411 430
739 5450 202
739 5940 739
739 6568 550
739 6687 692
739 6894 257
739 7655 7
739 7915 414
739 8531 639
739 8722 4
739 9033 491
739 9356 186
739 9731 479
739 9924 730
740 803 7
740 812 1
740 946 4
740 1003 8
740 1497 661
740 1554 6
740 1875 2
740 1909 432
740 2066 540
740 2497 432
740 3274 9
740 3676 621
740 3901 385
740 4297 25
740 4725 634
740 5235 832
740 6907 396
740 8595 2
740 8920 785
741 762 17
741 894 342
741 1615 107
741 1790 3
741 2109 743
741 2604 59
741 2734 933
741 3859 444
741 4666 321
741 5550 87
741 5734 209
741 5852 751
741 6090 831
741 6583 928
741 6930 67
741 7083 717
741 7882 642
741 8131 220
741 8226 80
741 8862 630
741 9238 422
741 9426 105
741 9959 5
742 857 10
742 1096 15
742 1180 228
742 1240 7
742 1491 867
742 1558 963
742 2330 845
742 2422 566
742 3153 120
742 3454 589
742 4069 978
742 4313 285
742 5164 941
742 5343 77
742 5634 7
742 5884 844
742 6145 801
742 6414 670
742 7143 107
742 7981 774
742 8581 434
742 8654 3
742 9072 2
742 9400 157
742 9717 797
742 9881 213
743 1693 346
743 1846 693
743 2456 3
743 2813 529
743 3273 246
743 3434 524
743 3527 690
743 4423 490
743 4534 358
743 4667 639
743 5000 319
743 6509 619
743 6557 341
743 7490 619
743 9021 942
743 9042 731
743 9366 373
744 1437 150
744 2423 375
744 2532 801
744 3041 422
744 3214 2
744 4000 476
744 4304 165
744 4795 549
744 4819 773
744 4889 457
744 4894 607
744 4953 619
744 4985 70
744 5366 693
744 5818 45
744 6270 781
744 7715 896
744 7778 213
744 8381 175
744 8487 14
745 1084 746
745 2052 4
745 2108 4
745 2601 28
745 3222 308
745 3326 733
745 3332 885
745 3516 615
745 4414 1
745 4473 689
745 4685 857
745 6772 782
745 7207 688
745 7503 77
745 7606 478
745 7670 895
745 7721 250
745 8242 717
746 1430 630
746 2272 446
746 2321 941
746 4091 162
746 4270 900
746 4761 744
746 5009 799
746 7505 718
746 7991 957
746 8879 681
747 777 5
747 864 936
747 1042 888
747 1204 276
747 1283 2
747 2007 88
747 2174 346
747 2581 3
747 2793 670
747 2835 895
747 3071 24
747 3445 530
747 3666 257
747 4798 267
747 4986 391
747 5680 350
747 6892 707
747 6938 373
747 8282 212
747 8469 522
747 8485 739
747 8690 620
747 8947 633
747 9346 259
748 2155 565
748 2538 829
748 2775 4
748 3110 889
748 3263 29
748 3454 117
748 4283 209
748 4435 916
748 4692 51
748 5057 563
748 6594 834
748 6733 699
748 6934 974
748 7322 6
748 7757 62
748 8634 862
748 8743 958
748 9530 747
748 9690 743
748 9771 361
749 834 96
749 1014 588
749 1147 260
749 2581 415
749 3240 289
749 3700 710
749 3712 956
749 4916 9
749 5643 1
749 6052 185
749 6164 36
749 6214 151
749 8620 930
749 9052 18
749 9147 926
749 9527 354
750 910 5
750 924 355
750 2740 616
750 2978 475
750 3060 451
750 3577 455
750 4220 758
750 4353 615
750 5662 725
750 6312 106
750 6695 131
750 6897 524
750 7426 664
750 8070 770
750 8096 253
750 8227 769
750 8327 631
750 8567 504
750 8642 678
750 8722 710
750 9255 597
751 829 3
751 1559 5
751 2516 976
751 2766 129
751 3171 9
751 3981 893
751 4748 434
751 5065 860
751 5414 393
751 5858 779
751 6335 494
751 6799 525
751 6847 986
751 7442 6
751 7638 161
751 7651 8
751 7745 145
751 8166 942
751 8436 607
751 9101 518
751 9382 181
752 1082 512
752 1085 14
752 1297 6
752 1543 907
752 1582 338
752 2560 758
752 3227 313
752 4408 949
752 4816 2
752 5285 283
752 6918 728
752 7018 897
752 8358 410
752 8368 609
752 8607 347
752 8940 889
752 9149 248
752 9203 284
752 9261 362
753 1111 612
753 1154 327
753 1549 648
753 4114 168
753 4318 665
753 5215 659
753 6330 149
753 6513 2
753 6604 161
753 6667 614
753 7153 768
753 7405 897
753 7448 801
753 7478 511
754 1075 428
754 1368 648
754 1709 702
754 2050 59
754 2624 69
754 2958 2
754 3096 129
754 3107 844
754 3227 230
754 4759 263
754 5891 276
754 5930 293
754 6216 530
754 7054 378
754 7454 349
754 9212 465
754 9715 590
755 1250 393
755 1559 172
755 1593 768
755 1883 687
755 1962 40
755 2049 268
755 2138 676
755 2607 562
755 2739 241
755 3041 323
755 3545 921
755 4778 360
755 4858 355
755 5195 290
755 5535 116
755 5552 4
755 6177 239
755 6255 423
755 6266 256
755 7252 127
755 7414 749
755 7715 6
755 8903 3
755 9149 234
755 9188 408
755 9429 93
756 1116 468
756 1199 1
756 1311 15
756 1368 733
756 1534 584
756 2108 461
756 2238 228
756 2381 187
756 2543 682
756 2932 473
756 3686 431
756 3854 199
756 4277 22
756 4527 175
756 5063 483
756 5707 212
756 5931 2
756 6968 171
756 7036 197
756 8444 240
756 9039 60
756 9764 903
756 9797 437
756 9914 289
757 1020 871
757 1367 237
757 1723 309
757 2061 506
757 2075 167
757 2300 121
757 3572 10
757 4212 383
757 5065 701
757 5441 68
757 5477 26
757 5700 594
757 5983 485
757 6044 50
757 6476 595
757 6520 188
757 7207 212
757 7478 545
757 8965 6
757 9196 1
757 9225 777
757 9640 946
758 1225 7
758 1273 2
758 1441 10
758 1568 7
758 2510 833
758 3565 724
758 4162 788
758 4195 7
758 4383 71
758 4416 386
758 4718 916
758 5036 964
758 5266 467
758 6616 538
758 7049 719
758 7607 89
758 8584 888
758 8916 619
758 9189 873
758 9520 131
758 9712 978
759 1061 515
759 1449 276
759 1595 8
759 1834 936
759 3566 341
759 4159 148
759 4737 394
759 4859 5
759 5329 69
759 6032 933
759 6291 543
759 7110 984
759 8065 59
759 8582 46
759 8713 829
759 8989 912
759 9258 22
759 9798 968
759 9927 138
760 1152 161
760 1226 449
760 1605 823
760 2690 781
760 4552 438
760 4828 33
760 5128 749
760 5143 74
760 7201 291
760 8661 190
760 9417 422
760 9562 944
761 893 173
761 1032 155
761 1423 766
761 2616 179
761 2787 403
761 2884 861
761 2925 935
761 3100 293
761 3138 855
761 3564 298
761 3746 514
761 4442 432
761 4520 431
761 6468 559
761 6515 656
761 7469 957
761 8056 590
761 8998 337
761 9262 327
761 9539 731
762 1139 740
762 1236 535
762 1438 790
762 1812 922
762 2095 324
762 2111 284
762 2377 840
762 2680 745
762 3483 78
762 4014 170
762 4128 901
762 4187 29
762 4416 19
762 4955 611
762 6211 940
762 6243 933
762 6401 569
762 7072 542
762 7894 377
762 8526 624
762 8556 868
762 9645 66
763 2185 167
763 2369 542
763 2492 421
763 2560 8
763 4270 598
763 4329 663
763 4516 278
763 4958 93
763 5021 952
763 6167 556
763 6705 8
763 8868 916
763 9766 423
764 1075 9
764 1178 641
764 1438 7
764 1883 125
764 2632 6
764 3005 161
764 3172 427
764 3500 644
764 3630 558
764 3864 759
764 3953 72
764 4693 838
764 5073 363
764 5846 288
764 7742 675
764 7922 930
764 9023 599
764 9433 589
764 9464 84
764 9707 107
764 9731 461
765 832 173
765 1062 1
765 1162 10
765 1662 414
765 3706 2
765 4256 160
765 4655 482
765 4900 503
765 5027 672
765 5132 768
765 5306 185
765 5480 3
765 5993 199
765 6367 666
765 6491 7
765 6635 578
765 7510 831
765 7595 10
765 7711 263
765 7864 776
765 8073 676
765 8115 767
765 8361 642
765 8394 719
765 8452 125
765 8709 587
765 8783 844
765 9530 971
766 813 9
766 848 690
766 854 647
766 1717 487
766 1784 352
766 2118 481
766 2378 342
766 3817 413
766 4019 879
766 4162 760
766 4709 431
766 5264 932
766 5976 52
766 6372 758
766 6832 3
766 7083 342
766 7663 993
766 7712 680
766 8056 539
766 8480 232
766 9321 858
766 9369 509
766 9412 976
767 1393 10
767 2173 757
767 2698 219
767 2998 231
767 3447 257
767 3848 646
767 4817 434
767 4867 7
767 5121 852
767 5268 405
767 5491 798
767 5756 866
767 6174 380
767 6179 310
767 6273 877
767 6433 127
767 6661 898
767 7439 479
767 7566 247
767 8007 104
768 1000 800
768 1194 462
768 1196 608
768 1812 623
768 2296 9
768 2328 889
768 3366 435
768 3414 322
768 3580 590
768 3759 265
768 7556 1
768 7766 825
768 8438 438
768 8521 266
768 9153 738
769 927 492
769 1026 138
769 1485 974
769 1734 203
769 1938 716
769 2161 969
769 2418 727
769 2565 335
769 2706 1
769 2738 16
769 3480 2
769 3898 410
769 4052 142
769 5087 409
769 5676 643
769 6192 450
769 6417 504
769 6595 642
769 6654 377
769 7159 980
769 8049 834
